Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,45.2599983215332,45.90999984741211,44.130001068115234,45.20000076293945,30.881916046142578,3279700
2009-01-05,44.7599983215332,45.0099983215332,43.29999923706055,44.529998779296875,30.42414665222168,5171400
2009-01-06,43.15999984741211,44.31999969482422,42.720001220703125,43.16999816894531,29.494953155517578,5138700
2009-01-07,42.470001220703125,43.119998931884766,41.209999084472656,41.459999084472656,28.326631546020508,5189100
2009-01-08,41.70000076293945,42.630001068115234,40.970001220703125,42.22999954223633,28.85272789001465,4012700
2009-01-09,42.29999923706055,42.720001220703125,41.56999969482422,41.97999954223633,28.681917190551758,3578800
2009-01-12,41.84000015258789,42.63999938964844,40.599998474121094,41.029998779296875,28.0328369140625,3964400
2009-01-13,40.54999923706055,42.099998474121094,40.27000045776367,41.790000915527344,28.552093505859375,4377700
2009-01-14,40.849998474121094,41.52000045776367,39.689998626708984,40.0,27.329124450683594,5199400
2009-01-15,40.06999969482422,40.70000076293945,38.290000915527344,39.97999954223633,27.315462112426758,6465400
2009-01-16,40.83000183105469,41.7400016784668,39.59000015258789,41.04999923706055,28.0465087890625,5471800
2009-01-20,39.880001068115234,42.70000076293945,38.36000061035156,38.36000061035156,26.208627700805664,9106100
2009-01-21,40.11000061035156,40.95000076293945,38.529998779296875,40.619998931884766,27.752717971801758,7560700
2009-01-22,39.91999816894531,40.5,38.40999984741211,38.560001373291016,26.34527015686035,7341000
2009-01-23,37.939998626708984,38.38999938964844,36.7400016784668,37.91999816894531,25.90799903869629,6146000
2009-01-26,38.5099983215332,39.349998474121094,37.16999816894531,37.58000183105469,25.67572021484375,6193300
2009-01-27,38.52000045776367,40.38999938964844,38.040000915527344,39.88999938964844,27.25396728515625,11452400
2009-01-28,41.650001525878906,41.83000183105469,39.61000061035156,41.2400016784668,28.17631721496582,10287400
2009-01-29,40.11000061035156,40.650001525878906,39.22999954223633,39.43000030517578,26.93968391418457,5802400
2009-01-30,39.86000061035156,40.150001525878906,38.189998626708984,38.63999938964844,26.399934768676758,5699700
2009-02-02,37.790000915527344,39.13999938964844,37.349998474121094,38.790000915527344,26.50241470336914,4101900
2009-02-03,39.13999938964844,39.560001373291016,38.63999938964844,39.189998626708984,26.77570152282715,4209500
2009-02-04,39.40999984741211,39.459999084472656,38.380001068115234,38.630001068115234,26.393096923828125,4688200
2009-02-05,38.290000915527344,38.97999954223633,38.119998931884766,38.279998779296875,26.153968811035156,6212000
2009-02-06,38.599998474121094,39.90999984741211,38.4900016784668,39.720001220703125,27.1378173828125,6492500
2009-02-09,39.849998474121094,40.810001373291016,39.59000015258789,40.61000061035156,27.745893478393555,3824200
2009-02-10,40.220001220703125,40.959999084472656,38.59000015258789,38.84000015258789,26.536571502685547,8352300
2009-02-11,39.29999923706055,41.040000915527344,38.83000183105469,40.959999084472656,27.985013961791992,5936900
2009-02-12,40.0099983215332,41.849998474121094,39.779998779296875,41.7400016784668,28.5179443359375,6369100
2009-02-13,41.38999938964844,41.75,40.20000076293945,40.369998931884766,27.58191680908203,5385500
2009-02-17,39.720001220703125,40.02000045776367,38.349998474121094,39.16999816894531,26.762041091918945,7945000
2009-02-18,40.0,40.189998626708984,38.4900016784668,38.93000030517578,26.598073959350586,6125900
2009-02-19,39.560001373291016,40.0,38.43000030517578,38.5,26.304283142089844,6544600
2009-02-20,37.16999816894531,39.0099983215332,36.7599983215332,38.34000015258789,26.194974899291992,8947600
2009-02-23,38.4900016784668,38.709999084472656,37.470001220703125,37.4900016784668,25.61422348022461,7462900
2009-02-24,38.16999816894531,39.33000183105469,37.02000045776367,39.2400016784668,26.80986785888672,9213300
2009-02-25,39.41999816894531,39.41999816894531,37.04999923706055,37.900001525878906,25.89434242248535,8022000
2009-02-26,38.63999938964844,38.70000076293945,36.22999954223633,36.709999084472656,25.0813045501709,7965500
2009-02-27,35.709999084472656,36.970001220703125,35.0,36.150001525878906,24.69870948791504,8397800
2009-03-02,35.290000915527344,37.099998474121094,35.2400016784668,35.709999084472656,24.3980770111084,8812700
2009-03-03,36.40999984741211,36.65999984741211,34.439998626708984,34.75,23.742176055908203,7875900
2009-03-04,34.27000045776367,36.31999969482422,34.189998626708984,35.63999938964844,24.350255966186523,7082400
2009-03-05,34.599998474121094,35.4900016784668,33.2599983215332,33.939998626708984,23.18876075744629,8570800
2009-03-06,33.77000045776367,34.65999984741211,33.209999084472656,34.439998626708984,23.74022102355957,9094300
2009-03-09,33.84000015258789,34.75,33.06999969482422,33.52000045776367,23.10603904724121,6674600
2009-03-10,34.2400016784668,35.689998626708984,33.13999938964844,35.689998626708984,24.601865768432617,10364700
2009-03-11,35.77000045776367,36.130001068115234,34.099998474121094,35.040000915527344,24.15380859375,7776400
2009-03-12,34.88999938964844,37.279998779296875,33.95000076293945,37.029998779296875,25.52555274963379,9133800
2009-03-13,37.16999816894531,38.45000076293945,36.279998779296875,38.34000015258789,26.428579330444336,7940200
2009-03-16,38.75,39.869998931884766,38.0,38.130001068115234,26.2838077545166,9041800
2009-03-17,38.09000015258789,40.18000030517578,37.560001373291016,40.16999816894531,27.69002914428711,7646300
2009-03-18,39.720001220703125,41.16999816894531,38.36000061035156,41.15999984741211,28.372455596923828,11889500
2009-03-19,41.900001525878906,41.900001525878906,39.119998931884766,39.310001373291016,27.097209930419922,7690200
2009-03-20,39.31999969482422,40.11000061035156,38.720001220703125,38.810001373291016,26.75255012512207,7117800
2009-03-23,39.20000076293945,41.04999923706055,39.029998779296875,40.90999984741211,28.20012092590332,10197800
2009-03-24,40.220001220703125,41.06999969482422,38.630001068115234,39.209999084472656,27.02828025817871,8490000
2009-03-25,39.16999816894531,40.2599983215332,38.0099983215332,40.220001220703125,27.7244930267334,8452200
2009-03-26,40.61000061035156,40.720001220703125,39.06999969482422,40.060001373291016,27.614192962646484,9170700
2009-03-27,39.0,40.119998931884766,38.45000076293945,39.349998474121094,27.124784469604492,7624700
2009-03-30,38.88999938964844,40.369998931884766,38.11000061035156,38.52000045776367,26.552654266357422,9862100
2009-03-31,39.38999938964844,40.79999923706055,38.77000045776367,40.63999938964844,28.014005661010742,9502200
2009-04-01,40.369998931884766,42.45000076293945,39.79999923706055,42.13999938964844,29.047985076904297,9245400
2009-04-02,43.209999084472656,43.86000061035156,41.15999984741211,41.970001220703125,28.930803298950195,10930500
2009-04-03,41.54999923706055,42.650001525878906,41.16999816894531,42.61000061035156,29.371976852416992,7322900
2009-04-06,42.0099983215332,42.459999084472656,41.54999923706055,42.13999938964844,29.047985076904297,5056700
2009-04-07,41.380001068115234,42.63999938964844,41.27000045776367,41.41999816894531,28.55168914794922,6001400
2009-04-08,41.86000061035156,42.86000061035156,41.38999938964844,42.13999938964844,29.047985076904297,6159600
2009-04-09,43.45000076293945,43.939998626708984,40.75,42.84000015258789,29.53050994873047,12519600
2009-04-13,42.040000915527344,43.959999084472656,42.040000915527344,43.79999923706055,30.192262649536133,6094600
2009-04-14,42.95000076293945,43.459999084472656,41.150001525878906,41.34000015258789,28.49654197692871,7862700
2009-04-15,41.06999969482422,43.72999954223633,40.119998931884766,43.63999938964844,30.08197021484375,6592700
2009-04-16,43.970001220703125,43.970001220703125,42.0099983215332,43.189998626708984,29.771766662597656,6055600
2009-04-17,43.0099983215332,43.68000030517578,41.900001525878906,42.529998779296875,29.31681251525879,7361200
2009-04-20,41.540000915527344,43.0,40.31999969482422,40.369998931884766,27.82788848876953,7219500
2009-04-21,40.290000915527344,42.779998779296875,40.150001525878906,42.63999938964844,29.392656326293945,7314500
2009-04-22,41.369998931884766,41.939998626708984,39.90999984741211,39.93000030517578,27.52459144592285,8547000
2009-04-23,40.66999816894531,40.7599983215332,39.150001525878906,40.209999084472656,27.717605590820312,6652300
2009-04-24,40.34000015258789,40.58000183105469,38.91999816894531,39.5,27.22818946838379,9691200
2009-04-27,39.25,41.130001068115234,39.0,40.33000183105469,27.800315856933594,6992700
2009-04-28,39.880001068115234,41.59000015258789,39.599998474121094,40.91999816894531,28.207021713256836,4851100
2009-04-29,41.13999938964844,42.689998626708984,41.06999969482422,42.560001373291016,29.33749771118164,6827700
2009-04-30,42.5,42.52000045776367,40.11000061035156,41.13999938964844,28.35866928100586,9567400
2009-05-01,40.7599983215332,41.560001373291016,39.869998931884766,41.209999084472656,28.406925201416016,5466300
2009-05-04,41.709999084472656,42.45000076293945,40.70000076293945,42.119998931884766,29.034198760986328,11350400
2009-05-05,41.9900016784668,42.189998626708984,39.81999969482422,39.900001525878906,27.5039119720459,7840100
2009-05-06,40.22999954223633,40.22999954223633,38.43000030517578,38.689998626708984,26.669836044311523,13617100
2009-05-07,39.040000915527344,39.68000030517578,37.36000061035156,37.47999954223633,25.83575439453125,14702100
2009-05-08,37.959999084472656,39.09000015258789,37.220001220703125,38.81999969482422,26.75945281982422,12465900
2009-05-11,38.119998931884766,38.310001373291016,37.439998626708984,37.4900016784668,25.842649459838867,8088900
2009-05-12,37.689998626708984,39.47999954223633,37.56999969482422,38.7599983215332,26.71808624267578,9207400
2009-05-13,38.099998474121094,39.720001220703125,37.959999084472656,38.93000030517578,26.83527374267578,8854100
2009-05-14,38.810001373291016,40.0,38.25,39.95000076293945,27.538368225097656,6615300
2009-05-15,39.939998626708984,40.040000915527344,38.88999938964844,39.7599983215332,27.40740966796875,6963600
2009-05-18,40.119998931884766,40.779998779296875,39.029998779296875,40.599998474121094,27.986431121826172,8011400
2009-05-19,40.25,40.349998474121094,39.209999084472656,39.27000045776367,27.06964111328125,6404100
2009-05-20,39.849998474121094,40.029998779296875,38.83000183105469,38.97999954223633,26.869718551635742,6329800
2009-05-21,38.33000183105469,39.7599983215332,38.2599983215332,39.70000076293945,27.366025924682617,5463200
2009-05-22,39.93000030517578,40.7599983215332,39.380001068115234,40.2599983215332,27.752065658569336,4752800
2009-05-26,39.790000915527344,41.40999984741211,39.630001068115234,41.40999984741211,28.544790267944336,6441900
2009-05-27,41.36000061035156,41.36000061035156,38.91999816894531,38.91999816894531,26.828359603881836,8217800
2009-05-28,39.33000183105469,39.709999084472656,38.540000915527344,39.45000076293945,27.19371795654297,5355100
2009-05-29,39.29999923706055,40.68000030517578,38.86000061035156,40.65999984741211,28.02779769897461,5970400
2009-06-01,41.84000015258789,42.599998474121094,41.310001373291016,41.90999984741211,28.889440536499023,9575800
2009-06-02,42.279998779296875,43.650001525878906,42.11000061035156,42.97999954223633,29.627023696899414,7466800
2009-06-03,43.0099983215332,43.43000030517578,42.25,42.70000076293945,29.434017181396484,6561600
2009-06-04,42.97999954223633,43.709999084472656,42.22999954223633,43.619998931884766,30.068178176879883,7355000
2009-06-05,44.130001068115234,45.11000061035156,42.470001220703125,43.75,30.15779685974121,27820200
2009-06-08,42.689998626708984,44.04999923706055,42.5,43.91999816894531,30.484012603759766,7924900
2009-06-09,43.91999816894531,44.22999954223633,43.459999084472656,44.040000915527344,30.56730842590332,4945000
2009-06-10,44.18000030517578,44.25,43.060001373291016,43.77000045776367,30.379905700683594,4986300
2009-06-11,43.81999969482422,44.34000015258789,43.47999954223633,43.56999969482422,30.24108123779297,4608900
2009-06-12,43.47999954223633,43.61000061035156,42.849998474121094,43.20000076293945,29.984281539916992,3668900
2009-06-15,42.97999954223633,43.18000030517578,42.18000030517578,42.560001373291016,29.5400447845459,4732000
